n,dimension,dataset_seed,sampling_attempts,unseen_coordinate,unseen_coordinate_count,rho,radius_r,regime,flat_empirical_risk,flat_saer_exact,global_saer_lower_exact,flat_population_risk_exact,flat_population_risk_mc_8192,flat_population_mc_se,sharp_population_risk_exact,population_gap_exact,flat_is_saer_minimizer,flat_is_r_flat_when_r_le_rho
10,1025,4,2,787,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.25146484375,0.0027622570483343675,0.0,0.25,True,True
10,1025,4,2,787,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.25146484375,0.0027622570483343675,0.0,0.25,True,False
10,1025,4,2,787,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20368652343750007,0.002237428209150838,0.0,0.2025,True,True
10,1025,4,2,787,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20368652343750007,0.002237428209150838,0.0,0.2025,True,True
10,1025,4,2,787,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20368652343750007,0.002237428209150838,0.0,0.2025,True,False
10,1025,4,2,787,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.141448974609375,0.001553769589688082,0.0,0.140625,True,True
10,1025,4,2,787,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.141448974609375,0.001553769589688082,0.0,0.140625,True,True
10,1025,4,2,787,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.141448974609375,0.001553769589688082,0.0,0.140625,True,False
10,1025,4,2,787,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0628662109375,0.0006905642620835919,0.0,0.0625,True,True
10,1025,4,2,787,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0628662109375,0.0006905642620835919,0.0,0.0625,True,True
10,1025,4,2,787,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0628662109375,0.0006905642620835919,0.0,0.0625,True,False
10,1025,5,1,80,2,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.24761962890625,0.0027621792505849187,0.0,0.25,True,True
10,1025,5,1,80,2,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.24761962890625,0.0027621792505849187,0.0,0.25,True,True
10,1025,5,1,80,2,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.24761962890625,0.0027621792505849187,0.0,0.25,True,False
10,1025,5,1,80,2,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20057189941406256,0.0022373651929737844,0.0,0.2025,True,True
10,1025,5,1,80,2,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20057189941406256,0.0022373651929737844,0.0,0.2025,True,True
10,1025,5,1,80,2,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20057189941406256,0.0022373651929737844,0.0,0.2025,True,False
10,1025,5,1,80,2,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.13928604125976562,0.001553725828454017,0.0,0.140625,True,True
10,1025,5,1,80,2,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.13928604125976562,0.001553725828454017,0.0,0.140625,True,True
10,1025,5,1,80,2,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.13928604125976562,0.001553725828454017,0.0,0.140625,True,False
10,1025,5,1,80,2,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0619049072265625,0.0006905448126462297,0.0,0.0625,True,True
10,1025,5,1,80,2,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0619049072265625,0.0006905448126462297,0.0,0.0625,True,True
10,1025,5,1,80,2,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0619049072265625,0.0006905448126462297,0.0,0.0625,True,False
10,1025,6,4,457,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.25262451171875,0.0027621522472559136,0.0,0.25,True,True
10,1025,6,4,457,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.25262451171875,0.0027621522472559136,0.0,0.25,True,True
10,1025,6,4,457,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.25262451171875,0.0027621522472559136,0.0,0.25,True,False
10,1025,6,4,457,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20462585449218756,0.00223734332027729,0.0,0.2025,True,True
10,1025,6,4,457,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20462585449218756,0.00223734332027729,0.0,0.2025,True,True
10,1025,6,4,457,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20462585449218756,0.00223734332027729,0.0,0.2025,True,False
10,1025,6,4,457,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14210128784179688,0.0015537106390814512,0.0,0.140625,True,True
10,1025,6,4,457,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14210128784179688,0.0015537106390814512,0.0,0.140625,True,True
10,1025,6,4,457,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14210128784179688,0.0015537106390814512,0.0,0.140625,True,False
10,1025,6,4,457,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0631561279296875,0.0006905380618139784,0.0,0.0625,True,True
10,1025,6,4,457,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0631561279296875,0.0006905380618139784,0.0,0.0625,True,True
10,1025,6,4,457,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0631561279296875,0.0006905380618139784,0.0,0.0625,True,False
10,1025,7,2,42,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.2481689453125,0.002762230375067112,0.0,0.25,True,True
10,1025,7,2,42,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.2481689453125,0.002762230375067112,0.0,0.25,True,True
10,1025,7,2,42,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.2481689453125,0.002762230375067112,0.0,0.25,True,False
10,1025,7,2,42,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20101684570312506,0.002237406603804361,0.0,0.2025,True,True
10,1025,7,2,42,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20101684570312506,0.002237406603804361,0.0,0.2025,True,True
10,1025,7,2,42,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20101684570312506,0.002237406603804361,0.0,0.2025,True,False
10,1025,7,2,42,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.13959503173828125,0.0015537545859752506,0.0,0.140625,True,True
10,1025,7,2,42,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.13959503173828125,0.0015537545859752506,0.0,0.140625,True,True
10,1025,7,2,42,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.13959503173828125,0.0015537545859752506,0.0,0.140625,True,False
10,1025,7,2,42,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.062042236328125,0.000690557593766778,0.0,0.0625,True,True
10,1025,7,2,42,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.062042236328125,0.000690557593766778,0.0,0.0625,True,True
10,1025,7,2,42,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.062042236328125,0.000690557593766778,0.0,0.0625,True,False
10,1025,8,1,469,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.250732421875,0.0027622926122900563,0.0,0.25,True,True
10,1025,8,1,469,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.250732421875,0.0027622926122900563,0.0,0.25,True,True
10,1025,8,1,469,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.250732421875,0.0027622926122900563,0.0,0.25,True,False
10,1025,8,1,469,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20309326171875008,0.0022374570159549457,0.0,0.2025,True,True
10,1025,8,1,469,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20309326171875008,0.0022374570159549457,0.0,0.2025,True,True
10,1025,8,1,469,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20309326171875008,0.0022374570159549457,0.0,0.2025,True,False
10,1025,8,1,469,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.1410369873046875,0.0015537895944131566,0.0,0.140625,True,True
10,1025,8,1,469,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.1410369873046875,0.0015537895944131566,0.0,0.140625,True,True
10,1025,8,1,469,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.1410369873046875,0.0015537895944131566,0.0,0.140625,True,False
10,1025,8,1,469,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.06268310546875,0.0006905731530725141,0.0,0.0625,True,True
10,1025,8,1,469,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.06268310546875,0.0006905731530725141,0.0,0.0625,True,True
10,1025,8,1,469,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.06268310546875,0.0006905731530725141,0.0,0.0625,True,False
10,1025,9,1,734,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.25836181640625,0.002760758912415307,0.0,0.25,True,True
10,1025,9,1,734,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.25836181640625,0.002760758912415307,0.0,0.25,True,True
10,1025,9,1,734,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.25836181640625,0.002760758912415307,0.0,0.25,True,False
10,1025,9,1,734,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20927307128906258,0.0022362147190563984,0.0,0.2025,True,True
10,1025,9,1,734,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20927307128906258,0.0022362147190563984,0.0,0.2025,True,True
10,1025,9,1,734,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20927307128906258,0.0022362147190563984,0.0,0.2025,True,False
10,1025,9,1,734,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14532852172851562,0.00155292688823361,0.0,0.140625,True,True
10,1025,9,1,734,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14532852172851562,0.00155292688823361,0.0,0.140625,True,True
10,1025,9,1,734,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14532852172851562,0.00155292688823361,0.0,0.140625,True,False
10,1025,9,1,734,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0645904541015625,0.0006901897281038267,0.0,0.0625,True,True
10,1025,9,1,734,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0645904541015625,0.0006901897281038267,0.0,0.0625,True,True
10,1025,9,1,734,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0645904541015625,0.0006901897281038267,0.0,0.0625,True,False
10,1025,10,2,575,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.25177001953125,0.0027622352322553305,0.0,0.25,True,True
10,1025,10,2,575,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.25177001953125,0.0027622352322553305,0.0,0.25,True,True
10,1025,10,2,575,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.25177001953125,0.0027622352322553305,0.0,0.25,True,False
10,1025,10,2,575,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20393371582031256,0.002237410538126818,0.0,0.2025,True,True
10,1025,10,2,575,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20393371582031256,0.002237410538126818,0.0,0.2025,True,True
10,1025,10,2,575,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20393371582031256,0.002237410538126818,0.0,0.2025,True,False
10,1025,10,2,575,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14162063598632812,0.0015537573181436234,0.0,0.140625,True,True
10,1025,10,2,575,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14162063598632812,0.0015537573181436234,0.0,0.140625,True,True
10,1025,10,2,575,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14162063598632812,0.0015537573181436234,0.0,0.140625,True,False
10,1025,10,2,575,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0629425048828125,0.0006905588080638326,0.0,0.0625,True,True
10,1025,10,2,575,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0629425048828125,0.0006905588080638326,0.0,0.0625,True,True
10,1025,10,2,575,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0629425048828125,0.0006905588080638326,0.0,0.0625,True,False
10,1025,11,2,497,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.24755859375,0.002762172746758469,0.0,0.25,True,True
10,1025,11,2,497,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.24755859375,0.002762172746758469,0.0,0.25,True,True
10,1025,11,2,497,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.24755859375,0.002762172746758469,0.0,0.25,True,False
10,1025,11,2,497,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.2005224609375001,0.0022373599248743602,0.0,0.2025,True,True
10,1025,11,2,497,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.2005224609375001,0.0022373599248743602,0.0,0.2025,True,True
10,1025,11,2,497,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.2005224609375001,0.0022373599248743602,0.0,0.2025,True,False
10,1025,11,2,497,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.139251708984375,0.0015537221700516388,0.0,0.140625,True,True
10,1025,11,2,497,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.139251708984375,0.0015537221700516388,0.0,0.140625,True,True
10,1025,11,2,497,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.139251708984375,0.0015537221700516388,0.0,0.140625,True,False
10,1025,11,2,497,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0618896484375,0.0006905431866896173,0.0,0.0625,True,True
10,1025,11,2,497,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0618896484375,0.0006905431866896173,0.0,0.0625,True,True
10,1025,11,2,497,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0618896484375,0.0006905431866896173,0.0,0.0625,True,False
10,1025,12,1,949,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.2515869140625,0.0027622488158719543,0.0,0.25,True,True
10,1025,12,1,949,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.2515869140625,0.0027622488158719543,0.0,0.25,True,True
10,1025,12,1,949,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.2515869140625,0.0027622488158719543,0.0,0.25,True,False
10,1025,12,1,949,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20378540039062507,0.0022374215408562832,0.0,0.2025,True,True
10,1025,12,1,949,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20378540039062507,0.0022374215408562832,0.0,0.2025,True,True
10,1025,12,1,949,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20378540039062507,0.0022374215408562832,0.0,0.2025,True,False
10,1025,12,1,949,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14151763916015625,0.0015537649589279741,0.0,0.140625,True,True
10,1025,12,1,949,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14151763916015625,0.0015537649589279741,0.0,0.140625,True,True
10,1025,12,1,949,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14151763916015625,0.0015537649589279741,0.0,0.140625,True,False
10,1025,12,1,949,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.062896728515625,0.0006905622039679886,0.0,0.0625,True,True
10,1025,12,1,949,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.062896728515625,0.0006905622039679886,0.0,0.0625,True,True
10,1025,12,1,949,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.062896728515625,0.0006905622039679886,0.0,0.0625,True,False
10,1025,13,1,234,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.25030517578125,0.0027623024087622284,0.0,0.25,True,True
10,1025,13,1,234,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.25030517578125,0.0027623024087622284,0.0,0.25,True,True
10,1025,13,1,234,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.25030517578125,0.0027623024087622284,0.0,0.25,True,False
10,1025,13,1,234,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20274719238281258,0.0022374649510974055,0.0,0.2025,True,True
10,1025,13,1,234,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20274719238281258,0.0022374649510974055,0.0,0.2025,True,True
10,1025,13,1,234,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20274719238281258,0.0022374649510974055,0.0,0.2025,True,False
10,1025,13,1,234,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14079666137695312,0.0015537951049287534,0.0,0.140625,True,True
10,1025,13,1,234,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14079666137695312,0.0015537951049287534,0.0,0.140625,True,True
10,1025,13,1,234,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14079666137695312,0.0015537951049287534,0.0,0.140625,True,False
10,1025,13,1,234,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.0625762939453125,0.0006905756021905571,0.0,0.0625,True,True
10,1025,13,1,234,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.0625762939453125,0.0006905756021905571,0.0,0.0625,True,True
10,1025,13,1,234,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.0625762939453125,0.0006905756021905571,0.0,0.0625,True,False
10,1025,14,1,871,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.2529296875,0.002762114787932533,0.0,0.25,True,True
10,1025,14,1,871,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.2529296875,0.002762114787932533,0.0,0.25,True,True
10,1025,14,1,871,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.2529296875,0.002762114787932533,0.0,0.25,True,False
10,1025,14,1,871,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20487304687500008,0.0022373129782253523,0.0,0.2025,True,True
10,1025,14,1,871,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20487304687500008,0.0022373129782253523,0.0,0.2025,True,True
10,1025,14,1,871,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20487304687500008,0.0022373129782253523,0.0,0.2025,True,False
10,1025,14,1,871,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.14227294921875,0.00155368956821205,0.0,0.140625,True,True
10,1025,14,1,871,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.14227294921875,0.00155368956821205,0.0,0.140625,True,True
10,1025,14,1,871,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.14227294921875,0.00155368956821205,0.0,0.140625,True,False
10,1025,14,1,871,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.063232421875,0.0006905286969831332,0.0,0.0625,True,True
10,1025,14,1,871,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.063232421875,0.0006905286969831332,0.0,0.0625,True,True
10,1025,14,1,871,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.063232421875,0.0006905286969831332,0.0,0.0625,True,False
10,1025,15,1,283,1,0.0,0.0,inside_flat_basin,0.0,0.0,0.0,0.25,0.247802734375,0.002762197774057344,0.0,0.25,True,True
10,1025,15,1,283,1,0.0,0.0,at_flat_radius,0.0,0.0,0.0,0.25,0.247802734375,0.002762197774057344,0.0,0.25,True,True
10,1025,15,1,283,1,0.0,0.2,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.25,0.247802734375,0.002762197774057344,0.0,0.25,True,False
10,1025,15,1,283,1,0.1,0.05,inside_flat_basin,0.0,0.0,0.0,0.2025,0.20072021484375008,0.002237380196986449,0.0,0.2025,True,True
10,1025,15,1,283,1,0.1,0.1,at_flat_radius,0.0,0.0,0.0,0.2025,0.20072021484375008,0.002237380196986449,0.0,0.2025,True,True
10,1025,15,1,283,1,0.1,0.30000000000000004,outside_flat_basin,0.0,0.020000000000000007,0.020000000000000007,0.2025,0.20072021484375008,0.002237380196986449,0.0,0.2025,True,False
10,1025,15,1,283,1,0.25,0.125,inside_flat_basin,0.0,0.0,0.0,0.140625,0.1393890380859375,0.0015537362479072561,0.0,0.140625,True,True
10,1025,15,1,283,1,0.25,0.25,at_flat_radius,0.0,0.0,0.0,0.140625,0.1393890380859375,0.0015537362479072561,0.0,0.140625,True,True
10,1025,15,1,283,1,0.25,0.45,outside_flat_basin,0.0,0.020000000000000004,0.020000000000000004,0.140625,0.1393890380859375,0.0015537362479072561,0.0,0.140625,True,False
10,1025,15,1,283,1,0.5,0.25,inside_flat_basin,0.0,0.0,0.0,0.0625,0.06195068359375,0.000690549443514336,0.0,0.0625,True,True
10,1025,15,1,283,1,0.5,0.5,at_flat_radius,0.0,0.0,0.0,0.0625,0.06195068359375,0.000690549443514336,0.0,0.0625,True,True
10,1025,15,1,283,1,0.5,0.7,outside_flat_basin,0.0,0.01999999999999999,0.01999999999999999,0.0625,0.06195068359375,0.000690549443514336,0.0,0.0625,True,False
